0.01,0.13903061224489796,0.0
0.01,0.3137755102040816,0.0669125
0.01,0.3724489795918367,0.0
0.01,0.1454081632653061,0.0093
0.99,0.42984693877551017,0.0
0.99,0.42984693877551017,0.0
0.99,0.31505102040816324,0.0
0.99,0.3890306122448979,0.0
0.01,0.19770408163265304,0.0
0.99,0.40561224489795916,0.0
0.99,0.45790816326530603,0.0
0.99,0.38647959183673464,0.0
0.01,0.2933673469387755,0.0
0.99,0.5625,0.0
0.99,0.35969387755102034,0.0
0.01,0.22831632653061223,0.0
0.01,0.16326530612244897,0.00024166666666666664
0.99,0.32780612244897955,0.0
0.99,0.336734693877551,0.0
0.99,0.3558673469387755,0.0
0.01,0.17602040816326528,0.0
0.99,0.3329081632653061,0.0
0.01,0.22576530612244897,0.0
0.99,0.3890306122448979,0.0
0.01,0.1454081632653061,0.0
0.01,0.2704081632653061,0.004441666666666667
0.01,0.1135204081632653,0.049
0.01,0.32653061224489793,0.0
0.01,0.30102040816326525,0.0078
0.01,0.09948979591836735,0.0
0.01,0.4375,0.0
0.01,0.16964285714285712,0.0
0.01,0.1454081632653061,0.0
0.99,0.3545918367346938,0.0
0.01,0.1288265306122449,0.0
0.01,0.13392857142857142,0.0
0.01,0.19770408163265304,0.0
0.99,0.13520408163265304,0.0
0.99,0.3545918367346938,0.0
0.01,0.1989795918367347,0.0
0.01,0.2155612244897959,0.03465
0.01,0.15178571428571427,0.0
0.99,0.409438775510204,0.0
0.99,0.20280612244897958,0.0
0.99,0.4183673469387754,0.0
0.01,0.06760204081632652,0.0
0.01,0.16326530612244897,0.0
0.01,0.35969387755102034,0.0
0.99,0.5612244897959183,0.0
0.99,0.22576530612244897,0.0
0.01,0.07525510204081631,0.0
0.01,0.047193877551020405,0.0
0.99,0.3112244897959183,0.0
0.99,0.2959183673469387,0.0
0.01,0.19642857142857142,0.0
0.01,0.047193877551020405,0.0
0.01,0.3112244897959183,0.0
0.99,0.4272959183673469,0.0
0.99,0.336734693877551,0.0
0.01,0.2704081632653061,0.0
0.01,0.1683673469387755,0.0
0.99,0.3303571428571428,0.0
0.01,0.27678571428571425,0.0
0.01,0.3303571428571428,0.0
0.01,0.1301020408163265,0.0
0.01,0.1530612244897959,0.0
0.01,0.32653061224489793,0.0
0.01,0.06632653061224489,0.0250875
0.01,0.26403061224489793,0.0
0.01,0.24234693877551017,0.0
0.99,0.2946428571428571,0.0
0.99,0.385204081632653,0.0
0.01,0.1772959183673469,0.0
0.01,0.1288265306122449,0.0
0.99,0.42984693877551017,0.1354
0.01,0.13520408163265304,0.1354
0.01,0.19770408163265304,0.0
0.01,0.06887755102040816,0.0
0.01,0.3303571428571428,0.0
0.01,0.24872448979591832,0.0
0.01,0.33163265306122447,0.0
0.01,0.17984693877551017,0.0
0.01,0.3086734693877551,0.0
0.99,0.39285714285714285,0.0
0.01,0.23852040816326528,0.0
0.99,0.38647959183673464,0.0
0.01,0.20663265306122444,0.007599999999999999
0.99,0.1683673469387755,0.0032666666666666673
0.01,0.23852040816326528,0.0
0.99,0.2908163265306122,0.0
0.99,0.4043367346938775,0.0
0.01,0.059948979591836725,0.0
0.01,0.2346938775510204,0.0
0.01,0.336734693877551,0.0669125
0.99,0.4183673469387754,0.0
0.99,0.16964285714285712,0.0
0.01,0.11479591836734693,0.0
0.99,0.39030612244897955,0.0
0.01,0.15178571428571427,0.0
0.01,0.33163265306122447,0.1354
0.01,0.1913265306122449,0.0
0.99,0.38647959183673464,0.0
0.99,0.33163265306122447,0.0
0.01,0.19770408163265304,0.0
0.01,0.15433673469387754,0.0
0.01,0.19770408163265304,0.056125
0.01,0.17091836734693877,0.0
0.01,0.18877551020408162,0.0
0.01,0.15433673469387754,0.0
0.01,0.16326530612244897,0.0
0.99,0.336734693877551,0.0
0.99,0.600765306122449,0.0
0.01,0.2869897959183673,0.0013333333333333333
0.01,0.22831632653061223,0.0
0.01,0.2704081632653061,0.0
0.99,0.3443877551020408,0.0
0.01,0.1568877551020408,0.0
0.01,0.15433673469387754,0.0
0.01,0.1772959183673469,0.0
0.01,0.17091836734693877,0.0
0.01,0.20663265306122444,0.0
0.99,0.4362244897959183,0.0
0.01,0.20280612244897958,0.0
0.99,0.39030612244897955,0.0
0.99,0.4808673469387755,0.0
0.99,0.16964285714285712,0.0
0.01,0.1568877551020408,0.0
0.01,0.31632653061224486,0.0
0.01,0.1454081632653061,0.0
0.01,0.059948979591836725,0.0
0.99,0.38647959183673464,0.0
0.99,0.25255102040816324,0.0
0.99,0.4043367346938775,0.0
0.01,0.26785714285714285,0.0
0.99,0.39030612244897955,0.0682
