0.01,0.14650537634408603,0.9256944444444445
0.01,0.33064516129032256,0.1527777777777778
0.01,0.3924731182795699,0.35555555555555557
0.01,0.15322580645161288,0.28958333333333336
0.99,0.4529569892473118,0.3388888888888889
0.99,0.4529569892473118,0.8819444444444444
0.99,0.33198924731182794,0.8993055555555556
0.99,0.40994623655913975,0.3347222222222222
0.01,0.20833333333333331,0.11180555555555556
0.99,0.4274193548387097,0.8576388888888888
0.99,0.48252688172043007,0.5576388888888889
0.99,0.407258064516129,0.75
0.01,0.3091397849462365,0.2708333333333333
0.99,0.592741935483871,0.5708333333333333
0.99,0.37903225806451607,0.75
0.01,0.24059139784946235,0.8326388888888889
0.01,0.17204301075268816,0.5590277777777778
0.99,0.3454301075268817,0.6097222222222223
0.99,0.3548387096774194,0.2326388888888889
0.99,0.375,0.10555555555555556
0.01,0.1854838709677419,0.9444444444444444
0.99,0.3508064516129032,0.5458333333333333
0.01,0.2379032258064516,0.9868055555555556
0.99,0.40994623655913975,0.5916666666666667
0.01,0.15322580645161288,0.74375
0.01,0.2849462365591398,0.7868055555555555
0.01,0.11962365591397849,0.1111111111111111
0.01,0.3440860215053763,0.5590277777777778
0.01,0.31720430107526876,0.1736111111111111
0.01,0.10483870967741936,0.4534722222222222
0.01,0.46102150537634407,0.6805555555555556
0.01,0.17876344086021506,0.4097222222222222
0.01,0.15322580645161288,0.9430555555555555
0.99,0.37365591397849457,0.3909722222222222
0.01,0.135752688172043,0.2590277777777778
0.01,0.1411290322580645,0.7361111111111112
0.01,0.20833333333333331,0.3576388888888889
0.99,0.1424731182795699,0.6
0.99,0.37365591397849457,0.3388888888888889
0.01,0.20967741935483872,0.14583333333333334
0.01,0.2271505376344086,0.04097222222222222
0.01,0.15994623655913978,0.23958333333333334
0.99,0.43145161290322576,0.2986111111111111
0.99,0.21370967741935484,0.19791666666666666
0.99,0.4408602150537634,0.7430555555555556
0.01,0.07123655913978495,0.3229166666666667
0.01,0.17204301075268816,0.6576388888888889
0.01,0.37903225806451607,0.8979166666666667
0.99,0.5913978494623656,0.8201388888888889
0.99,0.2379032258064516,0.5284722222222222
0.01,0.07930107526881719,0.4409722222222222
0.01,0.04973118279569892,0.5875
0.99,0.3279569892473118,0.3145833333333333
0.99,0.31182795698924726,0.2638888888888889
0.01,0.20698924731182794,0.39791666666666664
0.01,0.04973118279569892,0.24305555555555555
0.01,0.3279569892473118,0.3819444444444444
0.99,0.45026881720430106,0.17847222222222223
0.99,0.3548387096774194,0.059027777777777776
0.01,0.2849462365591398,0.71875
0.01,0.1774193548387097,0.3145833333333333
0.99,0.34811827956989244,0.3541666666666667
0.01,0.29166666666666663,0.4083333333333333
0.01,0.34811827956989244,0.3402777777777778
0.01,0.13709677419354838,0.4930555555555556
0.01,0.16129032258064516,0.7493055555555556
0.01,0.3440860215053763,0.3020833333333333
0.01,0.06989247311827956,0.7951388888888888
0.01,0.2782258064516129,0.022916666666666665
0.01,0.2553763440860215,0.24166666666666667
0.99,0.31048387096774194,0.6152777777777778
0.99,0.40591397849462363,0.3576388888888889
0.01,0.18682795698924728,0.3125
0.01,0.135752688172043,0.7409722222222223
0.99,0.4529569892473118,0.9979166666666667
0.01,0.1424731182795699,0.9729166666666667
0.01,0.20833333333333331,0.84375
0.01,0.07258064516129033,0.9881944444444445
0.01,0.34811827956989244,0.4791666666666667
0.01,0.2620967741935484,0.4979166666666667
0.01,0.3494623655913978,0.5034722222222222
0.01,0.11962365591397849,0.04791666666666667
0.01,0.18951612903225803,0.4638888888888889
0.01,0.32526881720430106,0.18888888888888888
0.99,0.4139784946236559,0.8805555555555555
0.01,0.2513440860215054,0.9423611111111111
0.99,0.407258064516129,0.28125
0.01,0.21774193548387094,0.6076388888888888
0.99,0.1774193548387097,0.1423611111111111
0.01,0.2513440860215054,0.96875
0.99,0.30645161290322576,0.7972222222222223
0.99,0.42607526881720426,0.8041666666666667
0.01,0.06317204301075269,0.1076388888888889
0.01,0.24731182795698925,0.9708333333333333
0.01,0.3548387096774194,0.1597222222222222
0.99,0.4408602150537634,0.1076388888888889
0.99,0.17876344086021506,0.4166666666666667
0.01,0.12096774193548386,0.7625
0.99,0.41129032258064513,0.6770833333333334
0.01,0.15994623655913978,0.2708333333333333
0.01,0.3494623655913978,0.9958333333333333
0.01,0.20161290322580644,0.001388888888888889
0.99,0.407258064516129,0.7354166666666667
0.99,0.3494623655913978,0.08680555555555555
0.01,0.20833333333333331,0.55
0.01,0.16263440860215053,0.7798611111111111
0.01,0.20833333333333331,0.4361111111111111
0.01,0.18010752688172044,0.8645833333333334
0.01,0.1989247311827957,0.2513888888888889
0.01,0.16263440860215053,0.39444444444444443
0.01,0.17204301075268816,0.8555555555555555
0.99,0.3548387096774194,0.8354166666666667
0.99,0.6330645161290324,0.4652777777777778
0.01,0.3024193548387097,0.7618055555555555
0.01,0.24059139784946235,0.9930555555555556
0.01,0.2849462365591398,0.4409722222222222
0.99,0.3629032258064516,0.19444444444444445
0.01,0.16532258064516128,0.47430555555555554
0.01,0.16263440860215053,0.36875
0.01,0.18682795698924728,0.5513888888888889
0.01,0.18010752688172044,0.24444444444444444
0.01,0.21774193548387094,0.19444444444444445
0.99,0.4596774193548387,0.2743055555555556
0.01,0.21370967741935484,0.05763888888888889
0.99,0.41129032258064513,0.5722222222222222
0.99,0.5067204301075269,0.5597222222222222
0.99,0.17876344086021506,0.3055555555555556
0.01,0.16532258064516128,0.9986111111111111
0.01,0.3333333333333333,0.075
0.01,0.15322580645161288,0.8951388888888889
0.01,0.06317204301075269,0.29305555555555557
0.99,0.407258064516129,0.3909722222222222
0.99,0.2661290322580645,0.7694444444444445
0.99,0.42607526881720426,0.052083333333333336
